name,school_type,establishment,education_office,homepage,zipcode,address,address_detail,sido,sigungu,sublocal,departments,track_auto,school_code,phone_principal,phone_academic,phone_admin,phone_career,fax
경기폴리텍고등학교,특성화고,공립,경기도교육청,g-polytechgo.goegu.kr,435040,경기 군포시 산본동,524,경기도,군포시,산본동,친환경건축과 / 신에너지전기과 / 화장품과학과 / 보건간호과 / 디자인모터스과,공업계/IT,J100000598,031-390-4511,031-390-4587,031-390-4509,031-390-4523,031-390-4529
경기항공고등학교,특성화고,사립,경기도교육청,gahs-h.goegm.kr,14271,경기도 광명시 새터안로 20,경기항공고등학교,경기도,광명시,새터안로,스마트전자과 / 항공전기전자과 / 항공영상미디어과 / 인테리어리모델링과 / 로봇자동화과,공업계/IT,J100000483,02-2613-0024,02-2613-0024,02-2685-3573,02-2613-0127,02-6499-3573
경민IT고등학교,특성화고,사립,경기도교육청,kmit-h.goeujb.kr,480702,경기도 의정부시 가능동 서부로,545,경기도,의정부시,가능동,디자인과 / 정보통신과 / 디지털미디어과 / 의료정보시스템과,공업계/IT,J100000455,031-828-7840,031-828-7841~5,031-828-7844,031-828-7849,031-828-7955
경민비즈니스고등학교,특성화고,사립,경기도교육청,kmbiz-h.goeujb.kr,480702,경기도 의정부시 가능동 서부로,545(가능동) 경민비즈니스고등학교,경기도,의정부시,가능동,관광비즈니스과 / 복지비즈니스과 / 온라인창업마케팅과 / 뷰티케어과,상업계,J100000453,031-828-7820,031-828-7822,031-828-7630~7636,031-828-7825 / 031-828-7794,031-828-7954
경일관광경영고등학교,특성화고,사립,경기도교육청,kyongil-h.goeas.kr,425829,경기도 안산시 단원구 선부동 석수로,경일관광경영고등학교,경기도,안산시 단원구,선부동,관광운항과 / 관광레저과 / 금융정보과 / 세무회계과 / 공공행정과 / 3D융합크리에이터과 / 관광외식조리과 / AI문화콘텐츠 / AI스타트업 / AI세무회계,공업계/IT,J100000458,031-363-1301,031-363-1400,031-363-1300,031-363-1446,031-486-9121
경화여자English Business고등학교,특성화고,사립,경기도교육청,kheb-h.goegh.kr,464901,경기도 광주시 송정동 수하길11번길,43(송정동),경기도,광주시,송정동,비즈니스영어 / 공공행정사무 / 창업마케팅,상업계,J100005820,031-799-0602,031-799-0604,031-799-0691,031-799-0608,031-799-0641
고양고등학교,특성화고,공립,경기도교육청,koyang-h.goegy.kr,412080,경기 고양시 덕양구 삼송동,45-2 고양고등학교,경기도,고양시 덕양구,삼송동,반려동물관리과 / 외식식품가공과 / 전기전자과 / 도시조경디자인과,공업계/IT,J100000470,02-350-5701,02-350-5720,02-350-5700,02-350-5780,02-350-5895
곤지암고등학교,일반고(종합고),공립,경기도교육청,gonjiam-h.goegh.kr,12804,경기도 광주시 곤지암읍 곤지암로 82,곤지암고등학교,경기도,광주시,곤지암읍,서비스경영과 / SW미디어과,공업계/IT,J100000492,031-762-6462,031-762-6462,031-762-6040,031-699-2072,031-763-1773
광주중앙고등학교,일반고(종합고),공립,경기도교육청,gjja-h.goegh.kr,464807,경기도 광주시 역동 역동로63번길,1 광주중앙고등학교,경기도,광주시,역동,산업기계과 / 식품가공과 / 농업유통정보과 / 조경과,공업계/IT,J100000493,031-799-7300,031-799-7443,031-799-7306,031-799-7365,031-799-7383
광탄고등학교,일반고(종합고),사립,경기도교육청,gtan-h.goepj.kr,10948,경기도 파주시 광탄면 혜음로1128번길 16,광탄고등학교,경기도,파주시,광탄면,부사관과,기타,J100000494,031-956-0076,031-956-0050,031-956-0001,031-956-0050,031-947-3338
군자디지털과학고등학교,특성화고,공립,경기도교육청,gunja.hs.kr,15067,경기도 시흥시 군자로487번길 54,군자디지털과학고등학교,경기도,시흥시,군자로487번길,디지털전자과 / 디지털섬유과 / 디지털바이오화학과 / 디지털전기과 / 패션스타일리스트과,공업계/IT,J100000499,031-489-8080,031-489-8114,031-489-8003~8,031-489-8081,031-495-4211
군포e비즈니스고등학교,특성화고,공립,경기도교육청,gp-ebizgo.goegu.kr,15819,경기도 군포시 수리산로 153,(산본동 1149-6),경기도,군포시,수리산로,그래픽디자인과 / 마케팅과 / 스마트소프트웨어과 / IT융합과 / 뷰티케어과 / 디저트경영과 / SNS콘텐츠과 / 매니지먼트경영과 / AI소프트웨어과,공업계/IT,J100000504,031-390-5300,031-390-5322,031-390-5308,031-390-5356/358,031-398-2276
근명고등학교,특성화고,사립,경기도교육청,kmh-h.goeay.kr,430834,경기도 안양시 만안구 안양동 삼덕로,49,경기도,안양시 만안구,안양동,마케팅경영과 / 패션산업디자인과 / 앱서비스과 / 베이커리카페과,상업계,J100000507,031-456-4640,"031-446-1201,1202",031-449-3567,031-8045-8758,031-444-6971
금곡고등학교,일반고(종합고),공립,경기도교육청,kumgok.hs.kr,12238,경기도 남양주시 경춘로992번길 10,(금곡동),경기도,남양주시,경춘로992번길,회계금융과 / 글로벌경영과 / e-비즈니스과 / 제과제빵과 / 컴퓨터소프트웨어과,공업계/IT,J100000508,031-592-7082,031-592-7082(252),031-592-7081,031-524-6324,031-592-7065
김포과학기술고등학교,특성화고,공립,경기도교육청,gpst-h.gpoe.kr/gpst-h/main.do,415832,경기도 김포시 북변동 봉화로,69,경기도,김포시,북변동,전기에너지설비과 / 화장품화학과 / IT전자과 / 스마트융합기계과,공업계/IT,J100000511,031-999-3601,031-999-3655,031-999-3608,031-999-3691,031-999-3629
남양고등학교,일반고(종합고),공립,경기도교육청,namyang-h.goehs.kr,18262,경기도 화성시 남양읍 시청로45번길 23,남양고등학교,경기도,화성시,남양읍,관광경영,상업계,J100000518,031-8077-1797,031-8077-1740,031-8077-1701,031-8077-1786,031-8077-1703
남양주고등학교,특성화고,공립,경기도교육청,goegn.kr/namyangju-h/main.do,472844,경기 남양주시 화도읍 월산리,99-4,경기도,남양주시,화도읍,뷰티미용과 / 스마트소프트웨어과 / 스마트전기전자과 / 건축인테리어과 / 스마트건설과,공업계/IT,J100000519,031-590-3701,031-590-3700,031-593-4346,031-590-3737,031-590-3724
다산고등학교,일반고(종합고),사립,경기도교육청,dasan.goeic.kr/,17308,경기도 이천시 경충대로 2856,특성화교육부,경기도,이천시,경충대로,의료정보과 / 보건간호과 / 스마트콘텐츠과,공업계/IT,J100000765,031-645-7100,031-645-7120,031-645-7110,031-645-7148,031-645-7199
덕영고등학교,특성화고,사립,경기도교육청,dukyoung-h.goeyi.kr/,17151,경기도 용인시 처인구 고림로74번길 15,덕영고등학교,경기도,용인시 처인구,고림로74번길,경영회계과 / 보건간호과 / 빅데이터과 / 인공지능소프트웨어과 / 정보보안소프트웨어과 / 그래픽소프트웨어과,공업계/IT,J100000744,031-329-4302,031-329-4330,031-329-4305,031-329-4385,031-329-4310
동두천중앙고등학교,일반고(종합고),공립,경기도교육청,ddcja-h.goedy.kr,11363,경기도 동두천시 평화로 2280,동두천중앙고등학교,경기도,동두천시,평화로,신재생에너지과 / 스마트로봇과,공업계/IT,J100000539,031-860-1201,031-860-1221,031-860-1211,031-860-1281~4,031-860-1297
동일공업고등학교,특성화고,사립,경기도교육청,di.hs.kr,17873,경기도 평택시 중앙로 315,동일공업고등학교,경기도,평택시,중앙로,자동차과 / 디지털전자제어과 / 컴퓨터미디어보안과 / 지형공간디자인과 / 콘텐츠창작과 / 에너지시스템과 / 미래자동차과 / 반도체전기전자과 / IT융합컴퓨터과,공업계/IT,J100000544,031-652-0009,031-653-6335,031-653-6333,031-653-6350,031-653-6393
두원공업고등학교,특성화고,사립,경기도교육청,doowon-h.goean.kr,17598,경기도 안성시 미양면 미양로 727,두원공업고등학교,경기도,안성시,미양면,자동화시스템과 / 디지털산업디자인과 / 전기전자과 / 초정밀기계과 / 자동화기계과,공업계/IT,J100000685,031-678-0200,031-678-0248,031-678-0209,031-678-0243,031-677-2129
마장고등학교,일반고(종합고),공립,경기도교육청,www.majang.hs.kr,467814,경기도 이천시 마장면 마도로,23,경기도,이천시,마장면,물류경영과 / 외식경영과 / 마케팅경영과,상업계,J100000548,031-634-4373,031-632-2082,031-632-2080,,031-632-6802
매향여자정보고등학교,특성화고,사립,경기도교육청,mh-h.goesw.kr,16254,경기도 수원시 팔달구 수원천로 350,매향여자정보고등학교 (매향동),경기도,수원시 팔달구,수원천로,보건간호과 / 공공사무행정과 / 소셜미디어콘텐츠과 / 회계금융비즈니스과 / 호텔관광비즈니스과 / 메타비즈니스과 / 영상콘텐츠과 / 패션산업디자인과,공업계/IT,J100000552,031-259-0701,031-259-0711,031-259-0700,031-259-0790,031-259-0710
문산수억고등학교,일반고(종합고),사립,경기도교육청,munsansueok-h.goepj.kr,10836,경기도 파주시 파주읍 우계로 357,문산수억고등학교,경기도,파주시,파주읍,금융자산운용과 / 출판미디어과,상업계,J100000555,031-952-2402,031-952-2402,031-952-2666,031-952-2402,031-952-2403
문산제일고등학교,일반고(종합고),공립,경기도교육청,munsanjeil.hs.kr,10849,경기도 파주시 평화로 190,문산제일고등학교,경기도,파주시,평화로,식품가공과 / 조경원예과,기타,J100000556,031-950-9401,031-950-9403,031-950-9400,031-950-9427,031-943-2353
발안바이오과학고등학교,특성화고,공립,경기도교육청,bio-h.goehs.kr,18592,경기도 화성시 향남읍 발안로 71,발안바이오과학고등학교,경기도,화성시,향남읍,바이오식품과학과 / 푸드스타일링과 / 외식산업과 / 레저동물산업과,공업계/IT,J100000559,031-352-9511,031-352-9513,031-352-9512,031-352-9514,031-353-3754
백암고등학교,일반고(종합고),공립,경기도교육청,baegam-h.goeyi.kr,449865,경기 용인시 처인구 백암면 근창리,166번지,경기도,용인시 처인구,백암면,회계사무과,상업계,J100000566,031-333-1570,031-332-4020,031-320-4701,031-328-8174,070-4009-3673
부원고등학교,일반고(종합고),사립,경기도교육청,buwon.goeic.kr/,17421,경기도 이천시 장호원읍 서동대로 8857,부원고등학교,경기도,이천시,장호원읍,반도체전자과 / 3D디자인과,공업계/IT,J100000780,031-645-6200,031-645-6200,"031-645-6213,6214,6215","031-645-6225,6242",031-643-2055
부천공업고등학교,특성화고,공립,경기도교육청,bugong-h.goebc.kr/bukong-h/main.do,422819,경기도 부천시 소사구 송내동 경인로,120번길 82,경기도,부천시 소사구,송내동,IT전자통신 / 뷰티화장품과 / 인테리어디자인과 / IT융합기계과 / 인공지능자동차 / 에너지전기,공업계/IT,J100000580,032-610-7401,032-610-7407,032-610-7547,032-610-7414,032-610-7495
부천정보산업고등학교,특성화고,공립,경기도교육청,ibucheon-h.goebc.kr,420812,경기도 부천시 원미구 상동 신상로,94,경기도,부천시 원미구,상동,호텔외식관광과 / 인플루언서경영과 / AI영상콘텐츠과 / 시각&모션디자인과,공업계/IT,J100000585,032-320-1700,032-320-1702,032-322-2169,032-320-1797,032-322-0639
분당경영고등학교,특성화고,공립,경기도교육청,bundangmgt-h.goesn.kr,463804,경기도 성남시 분당구 금곡동 금곡로,289 분당경영고등학교,경기도,성남시 분당구,금곡동,그래픽디자인과 / IT소프트웨어과 / 회계금융과 / 스마트경영과 / 스마트호텔관광,공업계/IT,J100000589,031-8023-1300,031-8023-1305,031-8023-1403,031-8023-1430,031-8023-1495
분당아람고등학교,특성화고,공립,경기도교육청,bdar-h.goesn.kr,463835,경기도 성남시 분당구 야탑동 장미로,153,경기도,성남시 분당구,야탑동,경영사무과 / 스마트 소프트웨어과 / 커뮤니케이션 디자인과 / 베이커리경영과 / K-FOOD / 관광외식경영,공업계/IT,J100000613,031-609-0501,031-706-0291,031-706-0291,031-706-0335,031-706-0295
비봉고등학교,일반고(종합고),사립,경기도교육청,bibong-h.goehs.kr/bibong-h/main.do,445842,경기 화성시 비봉면 양노리,260-1,경기도,화성시,비봉면,IT경영과 / 콘텐츠디자인과 / 서비스마케팅 / 웹툰조형과,공업계/IT,J100000594,031-356-0791,"031-356-0793, 031-356-4315",031-356-0791,031-356-4325,031-356-8535
삼일고등학교,특성화고,사립,경기도교육청,samil-h.goesw.kr,16254,경기도 수원시 팔달구 수원천로392번길 44-28,(매향동),경기도,수원시 팔달구,수원천로392번길,ERP스마트경영과 / 플랫폼비즈니스경영과 / 외식경영과 / IT메이커스경영과 / 디지털인공지능경영과,공업계/IT,J100000603,031-8065-8801,031-8065-8821,031-8065-8910,031-8065-8921,031-8065-8991
삼일공업고등학교,특성화고,사립,경기도교육청,sths-h.goesw.kr,442160,경기도 수원시 팔달구 매향동 수원천로392번길,44-60 삼일공고,경기도,수원시 팔달구,매향동,화학공업과 / 환경과 / 기계과 / 전자과 / 3D융합콘텐츠과 / 경찰사무행정과 / 사물인터넷과 / 레저스포츠과 / 반도체계약학과 / 소방전기과 / 로봇설계과,공업계/IT,J100000602,031-250-2400,031-2502-411,031-250-4706,031-2502-465,031-257-3135
성남테크노과학고등학교,특성화고,공립,경기도교육청,sts-h.goesn.kr,462839,경기 성남시 중원구 하대원동,153,경기도,성남시 중원구,하대원동,자동화기계과 / 디지털전기전자과 / 건축디자인과 / 영상제작과 / 정보보안과 / 스마트전기전자과 / 3D인테리어디자인과 / 스마트로봇기계과 / 영상콘텐츠과,공업계/IT,J100000610,031-750-8100,031-753-0253,031-753-0254,031-750-8176,031-750-8185
성보경영고등학교,특성화고,사립,경기도교육청,seongbo-h.goesn.kr,13132,경기도 성남시 수정구 논골로 82,(단대동 5),경기도,성남시 수정구,논골로,보건간호과 / 외식조리경영과 / 관광레저경영과 / 세무행정과 / 비주얼디자인과 / 제과제빵과 / 펫매니지먼트과 / 디지털비즈니스과,상업계,J100000617,031-746-7040,031-746-7041,031-742-7714,031-742-7715,031-742-7750
